HV09	246787	0.017105522068526603	0.0015375785877767205	0.015567943480749882
HV07	34072	0	7.0782637084461e-6	7.0782637084461e-6
MAV05T0	1335613	0	0.0012044499137345481	0.0012044499137345481
MS22	39496	0.0614478910529624	0.0017580353106252796	0.05968985574233712
MAV10T0	297	0	4.348793666201262e-6	4.348793666201262e-6
MS18	1432052	0.39072735320181695	0	0.39072735320181695
MS19	1491	0	1.3299285681976546e-4	1.3299285681976546e-4
MAV10T0	1496	0	0.004324461985936648	0.004324461985936648
TEC16T0	70255	0	3.961354641001831e-6	3.961354641001831e-6
MAV30T0	33011	0	2.076387561324809e-6	2.076387561324809e-6
HV06	2929492	0	0.002139246974594146	0.002139246974594146
TEC26T0	53443	0	6.010816459322272e-4	6.010816459322272e-4
HV04	2582419	0	3.571533006880335e-6	3.571533006880335e-6
MS3	105219	0	4.801897709974982e-6	4.801897709974982e-6
MS24	673271	0.006386922587774653	0	0.006386922587774653
MAV26T0	207244	0.3914578587706609	0	0.3914578587706609
MS10	28113	0	8.235669299772682e-4	8.235669299772682e-4
MS11	816	0.04502717255663175	0.005227836445535766	0.039799336111095984
MS5	61170	0.0003290966879475613	0	0.0003290966879475613
MS4	3028070	0	0.0011838483415368569	0.0011838483415368569
MAV19T0	2762318	0	2.8839112858733488e-6	2.8839112858733488e-6
MAV02T0	475	0	5.274885361069343e-6	5.274885361069343e-6
MS20	2763654	0.012618766443196134	0	0.012618766443196134
MAV19T0	1795	0	1.3855312916913262e-5	1.3855312916913262e-5
MS23	2929491	0.7640864554881982	0.013678960123242722	0.7504074953649554
MS3	1730	0.5144722523727474	0.006155977669961375	0.5083162747027861
MBCTRL17	2293035	0.031621537796506116	0	0.031621537796506116
MAV17T0	1501226	0.13390920407356066	0.0022387251254260966	0.13167047894813458
MS23	39948	0.718738191888538	2.31393272608884e-4	0.7185067986159291
MS5	2682456	0	0.0016162092787092273	0.0016162092787092273
HV03	1694	0	1.3414679888468226e-4	1.3414679888468226e-4
MAV27T0	3047432	0	6.0720576963004846e-5	6.0720576963004846e-5
RRCTRL16	204455	0	9.241423009220481e-6	9.241423009220481e-6
MS1	1643686	0	4.4694238309924695e-6	4.4694238309924695e-6
MS20	2053	0	5.5163719077922105e-6	5.5163719077922105e-6
TEC17T0	85009	0	3.0013858474426155e-5	3.0013858474426155e-5
HV02	2913614	0	2.6984712366776212e-5	2.6984712366776212e-5
HV05	2569097	1.0429217767442893	0.01908570325278621	1.023836073491503
TEC26T0	1335613	0.0038582686263883264	1.1535269262580394e-4	0.0037429159337625225
MS25	33038	0.03504216654117303	0.0016752270400370918	0.03336693950113594
MS10	1678	1.6162158366964694	0.02545308014978518	1.5907627565466842
TEC24T0	1352	0.026904267384065098	3.7103265902855843e-4	0.02653323472503654
HV07	1924110	0.0007056431996009579	0	0.0007056431996009579
MS4	1432052	0.0006240185468334898	0	0.0006240185468334898
MS18	105841	0	2.0478244252392192e-4	2.0478244252392192e-4
TEC30T0	1573535	0.09930194546361511	0	0.09930194546361511
MAV17T0	2767885	0.0011123719552083987	0	0.0011123719552083987
MS17	1744	0	3.3834586305155677e-6	3.3834586305155677e-6
TEC06T0	1263	0.9571304185823243	0.013710659953551094	0.9434197586287731
TEC05T0	2715212	0	2.9001721694223127e-4	2.9001721694223127e-4
TEC04T0	91061	0.5830828631114163	0.0068312262291551065	0.5762516368822612
MS10	2508948	0.09238761771989869	0	0.09238761771989869
MS13	1805478	0	4.267024449901594e-5	4.267024449901594e-5
HV06	85004	32.028023291142404	0.3352254484412098	31.692797842701193
MS20	1681	1.3090670174536814	0.012333680835342874	1.2967333366183385
MS13	203494	2.8353009259656123	0.04946001102595158	2.785840914939661
MS1	547	0	7.872746564683982e-6	7.872746564683982e-6
TEC02T0	1266	0	5.844028675033337e-5	5.844028675033337e-5
HV12	1982626	0.010300468726071212	6.764044179707125e-4	0.0096240643081005
TEC17T0	2650157	0	2.074542796439896e-4	2.074542796439896e-4
MS9	208479	0	4.377641187714195e-4	4.377641187714195e-4
MS23	2293015	0.16424618369954774	0	0.16424618369954774
HV14	1522	0.005273431341214749	0.0011676175302820831	0.0041058138109326655
MS16	1654	0.007164406999035502	9.033439040821715e-5	0.007074072608627285
TEC08T0	1678	0.32271703611711355	0.003948598054083217	0.31876843806303035
TEC14T0	2093857	0.0630232856742962	0	0.0630232856742962
TEC17T0	38501	0	1.6649196965059035e-5	1.6649196965059035e-5
HV08	2518605	0	1.7163084493665392e-5	1.7163084493665392e-5
TEC24T0	2780922	0	6.948125323998299e-4	6.948125323998299e-4
HV14	33945	0	2.084617689454225e-6	2.084617689454225e-6
MS23	1843489	1.4899147283094714	0.00930448483554818	1.4806102434739232
MAV28T0	28052	0.06787485494343161	0	0.06787485494343161
TEC16T0	474960	0.019892666722414097	0	0.019892666722414097
HV11	936548	0.017326286669885678	0	0.017326286669885678
MS23	358742	0.0021808841723356784	0	0.0021808841723356784
TEC08T0	2508948	0.09385750221450831	0	0.09385750221450831
MAV10T0	2763669	0.012537890617915702	0	0.012537890617915702
MAV21T0	2762318	0	2.382750538144209e-6	2.382750538144209e-6
MS21	375288	0.43151584665879456	0.014915600120361173	0.41660024653843336
MAV02T0	328812	0.01362073185059093	8.354195250110983e-4	0.012785312325579832
MAV11T0	2157	2.8575721253524873	0	2.8575721253524873
TEC19T0	28125	0.020251871551031007	0	0.020251871551031007
TEC28T0	2801997	0	6.30259681968135e-4	6.30259681968135e-4
MAV21T0	1795	0	1.4349453240824015e-5	1.4349453240824015e-5
MAV27T0	818	0.3080330887890733	0.011704576764520379	0.29632851202455296
MAV17T0	2785531	0	3.817667482419866e-6	3.817667482419866e-6
TEC22T0	165179	0	0.005312891451134411	0.005312891451134411
MS23	871665	0.1049914724422816	0	0.1049914724422816
TEC15T0	1197717	0	2.4817999196051135e-5	2.4817999196051135e-5
TEC16T0	1343	0	1.7516193990824424e-6	1.7516193990824424e-6
MS4	105841	0	2.885761104007835e-4	2.885761104007835e-4
MS18	2895623	0.0023824838609866885	0	0.0023824838609866885
MS20	1531	0	2.77451441474317e-4	2.77451441474317e-4
MS10	1300	0.912445641535014	0.019265610106279963	0.893180031428734
TEC21T0	459786	0.987721464516878	0	0.987721464516878
TEC07T0	39485	0.7255850982046931	0.013225163696803727	0.7123599345078894
HV02	89966	0	1.1957931362532203e-5	1.1957931362532203e-5
MS26	29347	0	0.0027429084142036836	0.0027429084142036836
MBCTRL17	40520	0.736840857529146	0.013923684150945926	0.7229171733782
MS25	100883	0.02349587348770171	0	0.02349587348770171
MAV13T0	1279	0	4.534814645854328e-5	4.534814645854328e-5
MS7	2005359	0.0001250169334108881	0	0.0001250169334108881
TEC26T0	2564099	0	1.0463528320246639e-5	1.0463528320246639e-5
MAV28T0	2518605	0	2.2124065281263787e-4	2.2124065281263787e-4
MS14	28050	0	4.078124597925941e-4	4.078124597925941e-4
MAV21T0	1350	0.002443632650075455	2.6125535900452284e-4	0.002182377291070932
TEC03T0	459786	1.5632738129318773	0	1.5632738129318773
TEC22T0	46228	0	0.0014302782986955118	0.0014302782986955118
HV14	387661	0	1.2734697840688142e-4	1.2734697840688142e-4
MS11	2787103	0.010752757625464298	0	0.010752757625464298
MS3	47678	0.015094001095552999	0.002122549176262045	0.012971451919290954
MS10	729	0	9.035636192098086e-4	9.035636192098086e-4
HV03	1871022	0	2.0426627434800236e-5	2.0426627434800236e-5
TEC08T0	1300	0.004584846265508426	3.6403393451840866e-4	0.0042208123309900175
MS2	374	0	2.3589682218212616e-6	2.3589682218212616e-6
MAV27T0	186803	25.253744452372228	0.21219432412774566	25.04155012824448
TEC05T0	976	10.794673075527372	0.2978839061154809	10.496789169411892
AMCTRL15	1680	0.20561157870259072	0.0025307671486142855	0.20308081155397645
HV01	242230	0.011295948166445219	0	0.011295948166445219
MS21	2755405	0	5.294986685610731e-4	5.294986685610731e-4
HV02	475	0	1.6931584230134094e-6	1.6931584230134094e-6
MS3	143786	0	5.464228428592221e-6	5.464228428592221e-6
MAV18T0	2787103	0.021092128740180672	0	0.021092128740180672
MAV30T0	72000	0	3.6336782323184156e-6	3.6336782323184156e-6
TEC17T0	2944199	0.025517667753340405	0	0.025517667753340405
MS22	477697	0	3.698661195607026e-6	3.698661195607026e-6
MS19	2293035	0.3774994854848361	0	0.3774994854848361
TEC05T0	2764317	0.003711803268303134	0	0.003711803268303134
MS10	3025755	0	0.0012171939190073755	0.0012171939190073755
TEC20T0	1686	0.48934362628929373	0	0.48934362628929373
MS14	28125	0	4.683358637194102e-6	4.683358637194102e-6
MS10	207244	0.426025129031125	0.01054029074164437	0.41548483828948063
TEC24T0	544	0	6.589178893658661e-6	6.589178893658661e-6
MS20	33069	0	6.840301165662341e-6	6.840301165662341e-6
MS25	2878202	0	1.0867371425846513e-5	1.0867371425846513e-5
MAV02T0	2292182	0.04561284105088133	0	0.04561284105088133
REF1	1918450	0.005093497211474622	0	0.005093497211474622
MS22	1981033	0.05465077178052462	0	0.05465077178052462
TEC26T0	3046368	0	1.468883525025958e-5	1.468883525025958e-5
NBCTRL18	2719313	0	0.0018934272296389219	0.0018934272296389219
TEC12T0	31957	0	8.093366582639954e-6	8.093366582639954e-6
MS22	1747	0	5.671280499930773e-6	5.671280499930773e-6
AMCTRL15	2735723	0.19026955938768217	0.0016091113587590048	0.18866044802892318
HV04	2060094	0	4.330483770842406e-5	4.330483770842406e-5
HV07	1472649	0.003830634512119485	0	0.003830634512119485
TEC04T0	214853	0.0009405564118182115	0	0.0009405564118182115
MS16	1504	0	2.4423401887354026e-5	2.4423401887354026e-5
MAV14T0	1352	0.03092784280755706	9.413891002330197e-4	0.02998645370732404
TEC28T0	40518	6.317115252997313	0	6.317115252997313
TEC22T0	2878202	0	8.512443596454842e-6	8.512443596454842e-6
HV13	2929488	0	0.002084386981624374	0.002084386981624374
RRCTRL16	1686	0	1.0217734633581676e-4	1.0217734633581676e-4
TEC08T0	3025755	0	0.0010655984203688318	0.0010655984203688318
MS9	1763	0	0.0014697945875622048	0.0014697945875622048
MAV27T0	39482	0.0010023326117566352	0	0.0010023326117566352
MS5	1981510	0	1.10694881287627e-4	1.10694881287627e-4
HV03	1282	0	4.509387050664965e-6	4.509387050664965e-6
MAV05T0	216851	3.6044928642625984	0.0827427099543169	3.5217501543082816
MS5	1647988	0	3.859003709490177e-5	3.859003709490177e-5
TEC08T0	207244	0.08384569506329603	0.0022195660598856126	0.08162612900341042
MS17	53442	0	2.868230689691488e-4	2.868230689691488e-4
HV05	74201	0	3.153612463076454e-5	3.153612463076454e-5
MS24	2479767	0	0.0071737453525872715	0.0071737453525872715
HV09	135621	0	4.645592088017186e-6	4.645592088017186e-6
TEC07T0	186826	0.24157627599370046	0.0040451488651677	0.23753112712853275
MS1	1944646	0	1.012796042435908e-5	1.012796042435908e-5
HV02	204475	0.010995732020318717	0	0.010995732020318717
TEC16T0	1720200	0.002226915071682113	0	0.002226915071682113
HV04	2763657	0.00433448947190846	0	0.00433448947190846
MAV14T0	2780922	0	3.899761636703755e-4	3.899761636703755e-4
MS18	2528203	0	1.2597100236636847e-4	1.2597100236636847e-4
HV05	1150298	2.910511558026035	0	2.910511558026035
TEC05T0	2161821	0	4.528039476190455e-6	4.528039476190455e-6
TEC16T0	1541	0	2.395676378129679e-5	2.395676378129679e-5
AMCTRL15	33069	0	1.0755211646322636e-5	1.0755211646322636e-5
HV11	2777960	0.0048898269058943586	0	0.0048898269058943586
TEC30T0	538999	0.035945372654999135	0	0.035945372654999135
HV10	3031449	0	0.005682336192541632	0.005682336192541632
MS8	2944914	0	6.858672442457216e-6	6.858672442457216e-6
MS23	36834	0.0020749302854205847	0	0.0020749302854205847
MS22	290053	0	1.243983048789163e-4	1.243983048789163e-4
HV09	2763644	0.0007505165075770356	0	0.0007505165075770356
TEC27T0	3079302	0	1.244962548506103e-4	1.244962548506103e-4
HV06	33038	0.0595045376428191	0.0029502824000979923	0.056554255242721105
HV04	329	0	3.4041173971828194e-6	3.4041173971828194e-6
TEC11T0	2931401	0.0017824730638739698	0	0.0017824730638739698
HV04	2749267	0	1.2433399280202165e-4	1.2433399280202165e-4
MS24	1584	0.030511532043984487	0	0.030511532043984487
MS1	61171	0.039928793162890705	0	0.039928793162890705
MS13	182773	0	7.920230997497157e-6	7.920230997497157e-6
MS19	40520	1.1128449021967408	0.02002905723951507	1.0928158449572258
TEC26T0	216851	8.22551259281195	0.08574894100298233	8.139763651808968
TEC04T0	423477	0	5.893865810632166e-6	5.893865810632166e-6
MAV27T0	2929492	0	0.002518010506618543	0.002518010506618543
TEC11T0	2569097	1.1363180086376181	0.028482166486151858	1.1078358421514662
MS10	582	0	2.860405709667333e-5	2.860405709667333e-5
MS1	1236	0.060331279951452405	9.56538707609104e-4	0.0593747412438433
MS24	291645	0.026386291592729504	9.836248112923508e-4	0.025402666781437152
MS19	2364787	0	8.646270081088873e-4	8.646270081088873e-4
HV08	3059028	0	1.0457507296140308e-4	1.0457507296140308e-4
MS18	596767	0.007604695960321148	0	0.007604695960321148
TEC07T0	2592640	1.1605288052735672	0	1.1605288052735672
MS4	2528203	0	4.7998375671360016e-4	4.7998375671360016e-4
BLANK	2	31.466382164030154	0.9999999999999998	30.466382164030154
MS17	414999	0.011419543581276339	0	0.011419543581276339
BLANK	91347	0	8.605292253086556e-4	8.605292253086556e-4
TEC24T0	2884814	0	1.1867802869241567e-5	1.1867802869241567e-5
HV03	995019	0.3579803354415498	0.0021545911055058002	0.35582574433604397
TEC31T0	33042	0.4359391184922264	0	0.4359391184922264
TEC08T0	582	0	1.6352365949265362e-5	1.6352365949265362e-5
HV11	2913616	0	7.549593753214476e-6	7.549593753214476e-6
MAV13T0	288000	0	1.1450030335047473e-5	1.1450030335047473e-5
HV12	186802	0.3815165185692677	0.4304473185161242	0.04893079994685651
MS8	397864	1.2249683963937452	0.0012665484688782417	1.223701847924867
MS9	1501226	0.025948127749502413	3.730035975107246e-4	0.025575124151991688
MAV21T0	33011	0	2.382750538144209e-6	2.382750538144209e-6
HV12	1304	0.009727738367250065	2.6685329508975835e-4	0.009460885072160306
MAV10T0	31977	0.191120084493054	8.464333853942638e-4	0.19027365110765976
MAV14T0	544	0	1.0327432002338007e-5	1.0327432002338007e-5
MS17	186801	0.7472580840128654	0.3298326100226867	0.4174254739901787
MAV28T0	3059028	0	9.615488656754605e-5	9.615488656754605e-5
HV02	2292182	0.02008136762511704	0	0.02008136762511704
MAV11T0	301302	0.019749651657242087	0	0.019749651657242087
MS1	2717089	0	3.3471474066414244e-4	3.3471474066414244e-4
MS26	1653434	0	2.140651135238496e-4	2.140651135238496e-4
MS14	847	0	4.374565760016469e-6	4.374565760016469e-6
MS12	1350	0	8.756970926312988e-4	8.756970926312988e-4
TEC20T0	2763663	0.038524130728363554	0	0.038524130728363554
TEC06T0	1243	0.010549856320693688	0	0.010549856320693688
MS2	31989	0	1.783610118938027e-6	1.783610118938027e-6
MAV11T0	2724150	0	1.765341819868389e-4	1.765341819868389e-4
TEC11T0	1506471	0.02595726399266469	0	0.02595726399266469
MAV27T0	85004	5.531531006468885	0.07203954541833867	5.459491461050547
MAV29T0	1905344	0.01648474998860156	0.0022839562389207154	0.014200793749680847
MS20	33008	0	4.677883377807795e-6	4.677883377807795e-6
MS5	626940	0	4.5631347180938353e-05	4.5631347180938353e-05
MS5	117563	0.023210630557509136	0	0.023210630557509136
MS2	28127	0	2.2438966012446146e-5	2.2438966012446146e-5
HV13	158836	0	1.1164805285795815e-5	1.1164805285795815e-5
TEC15T0	1308	0.02969122958331241	4.124545721312643e-4	0.029278775011181143
MS13	1694	0	2.0295591931086467e-5	2.0295591931086467e-5
TEC05T0	821	1.1286776461125982	0.03949385723195454	1.0891837888806437
NBCTRL18	2585118	0.6776302354678797	0.019957399558672744	0.657672835909207
TEC02T0	85011	0	9.667283293811816e-6	9.667283293811816e-6
HV13	97478	0	1.1309802757039917e-5	1.1309802757039917e-5
RRCTRL16	200644	0	9.837643848525028e-6	9.837643848525028e-6
HV03	1502	0	5.0678343211777776e-5	5.0678343211777776e-5
TEC15T0	2055	0	5.143626776383655e-6	5.143626776383655e-6
MS3	1352	0	7.84861901561428e-5	7.84861901561428e-5
MAV02T0	830	0.9306115877187279	0.017048658829817903	0.91356292888891
MS24	1796635	0.0009063669985303553	1.5250797231554518e-4	0.0007538590262148101
HV01	197	0	9.731073572986339e-5	9.731073572986339e-5
TEC30T0	342942	0.04852713108553499	0	0.04852713108553499
MS2	649756	0.43071806738501095	0.006560348160695216	0.4241577192243157
MS17	724	0.016299406681414774	6.088084105415037e-4	0.015690598270873272
TEC31T0	1798710	1.3931236297967686	0	1.3931236297967686
MAV32T0	3059504	0	2.1004987091639035e-5	2.1004987091639035e-5
MAV13T0	459786	0.1602820870274647	0.0017925826000417524	0.15848950442742293
MS19	2763662	0.0023418384883065763	0	0.0023418384883065763
MS1	644652	0.02310925842538776	6.083746915636263e-4	0.022500883733824133
HV13	1255	0	3.2866093481996343e-6	3.2866093481996343e-6
TEC11T0	39490	0.08176238222318051	0	0.08176238222318051
NBCTRL18	2892397	0	0.0014462436006912928	0.0014462436006912928
TEC24T0	39488	0	0.00425511698886902	0.00425511698886902
MAV14T0	200644	0	2.877294488213574e-6	2.877294488213574e-6
MAV32T0	3031852	0	4.384168869743048e-4	4.384168869743048e-4
HV08	80840	0.17882250169907624	0.0025745291976331172	0.1762479725014431
MAV32T0	1912216	0	4.031762925172421e-6	4.031762925172421e-6
MS13	214856	0	0.0029194466471211865	0.0029194466471211865
TEC19T0	990721	0.0065148483849824	0	0.0065148483849824
MAV33T0	61170	0.003519671997506323	0	0.003519671997506323
MS6	2157	0.5393508125849918	0	0.5393508125849918
MAV17T0	265	0	2.7846515754121374e-6	2.7846515754121374e-6
MS3	2780922	0	1.9008891624314756e-4	1.9008891624314756e-4
AMCTRL15	1504822	0.001442770542462696	0	0.001442770542462696
TEC27T0	1870884	0	0.0013985844546248077	0.0013985844546248077
MAV02T0	2763037	0.0019019192645032457	0	0.0019019192645032457
MAV19T0	29465	0	3.2349961380666256e-5	3.2349961380666256e-5
AMCTRL15	34072	0	2.9982896140564734e-5	2.9982896140564734e-5
HV09	410072	0.5957772030512829	0.010952882494356261	0.5848243205569267
MS9	2944193	0.004523721143771833	7.41585907793148e-4	0.0037821352359786848
TEC20T0	2881276	0.08745116163437994	0	0.08745116163437994
TEC28T0	72274	0	5.29566411448439e-6	5.29566411448439e-6
TEC28T0	2316203	0.008998370143197603	0	0.008998370143197603
TEC01T0	820	3.4583947570964377	0	3.4583947570964377
HV04	52584	0	1.0212352191548459e-5	1.0212352191548459e-5
MS9	28111	0	0.012767798926205371	0.012767798926205371
RRCTRL16	907	0	7.907378881276556e-5	7.907378881276556e-5
TEC26T0	2507160	0	9.15785407577912e-6	9.15785407577912e-6
MS18	33031	0.001820955678262553	0	0.001820955678262553
TEC07T0	2944200	0.039105777978401424	0	0.039105777978401424
TEC16T0	1505657	0.0019111584570406192	0	0.0019111584570406192
REF1	3031449	0	3.0075143058525575e-4	3.0075143058525575e-4
TEC28T0	209880	0.02680055107514529	0	0.02680055107514529
HV12	2847307	0	5.876100156116229e-5	5.876100156116229e-5
MAV30T0	1643686	2.992059777213966	0.001733877994959003	2.9903258992190067
TEC07T0	154046	0	9.99382937530957e-4	9.99382937530957e-4
MAV11T0	169435	0	0.001934536600794391	0.001934536600794391
MAV11T0	2005525	0.1928876725031274	0.004962384921969	0.18792528758115842
TEC11T0	74201	1.05570395040751	0.022075198807252866	1.0336287516002571
MS10	1547597	0.028793747800865042	0	0.028793747800865042
MAV13T0	2927224	0	2.3603132708211897e-6	2.3603132708211897e-6
MS13	85026	0	3.6631068363424355e-6	3.6631068363424355e-6
MAV14T0	2884814	0	1.5003035545685065e-5	1.5003035545685065e-5
HV07	558436	0	1.3993182869774212e-5	1.3993182869774212e-5
HV05	371601	0.0010677359604655077	0.0011723719375617233	0.00010463597709621563
TEC15T0	329	0	6.1723521316603855e-6	6.1723521316603855e-6
TEC19T0	1737424	0.08984906615517156	0	0.08984906615517156
REF1	1472761	0.014802976270848122	0	0.014802976270848122
HV10	2293024	0.1857262890778374	0	0.1857262890778374
HV08	360807	0.3251991428308043	0	0.3251991428308043
TEC09T0	2569097	0.9970786500450808	0.02172596392842721	0.9753526861166536
RRCTRL16	2662363	0	9.169876508503935e-4	9.169876508503935e-4
MAV02T0	2830657	0.04183391849477226	0	0.04183391849477226
MS19	2763656	0.0031061885504621947	0	0.0031061885504621947
MAV29T0	85007	0	4.824972919754661e-5	4.824972919754661e-5
RRCTRL16	2003188	0	5.149857499493026e-5	5.149857499493026e-5
MAV02T0	1675036	0	7.927617564389723e-5	7.927617564389723e-5
TEC07T0	158846	0.22534039495802488	0.002939175073258874	0.222401219884766
MAV13T0	2851567	0	7.332036968933909e-6	7.332036968933909e-6
MAV30T0	547	0	9.67407841071786e-6	9.67407841071786e-6
RRCTRL16	538949	0	0.014775023146410896	0.014775023146410896
HV14	1843488	0.8019691720842526	0.014047636386343957	0.7879215356979086
TEC04T0	1853231	1.3827244034571278	0.0255610830586674	1.3571633203984603
TEC08T0	1547597	0.02403854461285123	0	0.02403854461285123
MS17	2603276	0	1.8416293811667014e-6	1.8416293811667014e-6
HV04	47770	0	6.305987965273092e-6	6.305987965273092e-6
TEC05T0	1981050	0	3.808006969320825e-5	3.808006969320825e-5
HV10	544580	0	1.870886327280245e-5	1.870886327280245e-5
TEC04T0	454155	0	3.1982473434814384e-4	3.1982473434814384e-4
MAV18T0	1599	0.023212322698444733	0	0.023212322698444733
TEC07T0	189330	0.4975179398162014	0.012380680502762944	0.4851372593134385
MS17	33025	0.5604705350420903	0.007050399699960028	0.5534201353421303
MS15	1871029	2.367287620458546e-05	0	2.367287620458546e-05
MAV32T0	674529	0	8.783270194764512e-4	8.783270194764512e-4
TEC02T0	2929494	0	0.003224007793701422	0.003224007793701422
MS3	544	0	1.1094039536838751e-5	1.1094039536838751e-5
HV13	1918385	0	3.58578746386663e-4	3.58578746386663e-4
HV12	1744	0	1.2744608338598754e-5	1.2744608338598754e-5
HV03	80864	0	1.9799494136363386e-5	1.9799494136363386e-5
MAV28T0	360807	0.0025879646126809263	0	0.0025879646126809263
