Depth	Taxa_id	Taxonomic_Tree	metaphlan_mean
Species	1673717	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Anaeromassilibacillus|Anaeromassilibacillus_senegalensis	0.0001456965511170628
Species	944168	Eukaryota|Eukaryota_unclassified|Bigyra|Opalinata|Blastocystidae|Blastocystis|Blastocystis_sp_subtype_3	8.21396573745397e-05
Species	253257	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Lacrimispora|Lacrimispora_amygdalina	0.0010308724127209355
Species	2292304	Bacteria|Firmicutes|Clostridia|Eubacteriales|Clostridiaceae|Clostridium|Clostridium_sp_AM33_3	0.00015730862073749953
Species	33033	Bacteria|Firmicutes|Tissierellia|Tissierellales|Peptoniphilaceae|Parvimonas|Parvimonas_micra	1.646206948583168e-05
Species	2293024	Bacteria|Firmicutes|Clostridia|Eubacteriales|Clostridiaceae|Clostridium|Clostridium_sp_AM22_11AC	0.0010542275712787466
Species	487175	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Sutterellaceae|Parasutterella|Parasutterella_excrementihominis	0.0005799655189957193
Species	1697794	Bacteria|Firmicutes|Clostridia|Clostridia_unclassified|Clostridia_unclassified|Clostridia_unclassified|Clostridia_bacterium_UC5_1_1D1	0.0001820448252651322
Species	1898207	Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriales_unclassified|Eubacteriales_unclassified|Clostridiales_bacterium	0.00028800344710287046
Species	39492	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Oscillospiraceae_unclassified|Eubacterium_siraeum	0.0009004517149792087
Species	2830658	Bacteria|Firmicutes|Clostridia|Eubacteriales|Clostridiaceae|Clostridiaceae_unclassified|Clostridiaceae_bacterium_Marseille_Q4145	0.0002011534469270272
Species	2841521	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Anaerotignum|Anaerotignum_sp_MSJ_24	6.895517272695545e-05
Species	2292205	Bacteria|Firmicutes|Clostridia|Eubacteriales|Clostridiaceae|Clostridium|Clostridium_sp_AF20_17LB	0.0003297913793263168
Species	1870991	Bacteria|Firmicutes|Clostridia|Eubacteriales|Clostridiaceae|Massilioclostridium|Massilioclostridium_coli	4.866206894214799e-05
Species	626929	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_clarus	0.0004638810344445835
Species	2292201	Bacteria|Firmicutes|Clostridia|Eubacteriales|Clostridiaceae|Clostridium|Clostridium_sp_AF12_28	5.568448387329947e-05
Species	2931401	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Cuneatibacter|Cuneatibacter_sp_NSJ_177	4.858103485099347e-05
Species	1720200	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Anaerotruncus|Anaerotruncus_rubiinfantis	5.1017241595951974e-05
Species	1841867	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Phocea|Phocea_massiliensis	2.633448225371954e-05
Species	2292206	Bacteria|Firmicutes|Clostridia|Eubacteriales|Clostridiaceae|Clostridium|Clostridium_sp_AF27_2AA	0.00023186895881627644
Species	1584	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_delbrueckii	4.204310367908097e-05
Species	1720313	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Bittarella|Bittarella_massiliensis	3.1974138091916736e-05
Species	1504822	Bacteria|Bacteria_unclassified|Bacteria_unclassified|Bacteria_unclassified|Bacteria_unclassified|Bacteria_unclassified|bacterium_OL_1	0.0006643810465715501
Species	2292272	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Lachnospiraceae_unclassified|Lachnospiraceae_bacterium_OM04_12BH	2.5293103228965323e-06
Species	113107	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_australis	0.00016519137939698068
Species	1965650	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|Alistipes_sp_An66	8.666551916223906e-05
Species	1852371	Bacteria|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Raoultibacter|Raoultibacter_massiliensis	1.381551727266693e-05
Species	106588	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Pseudoflavonifractor|Pseudoflavonifractor_capillosus	0.00026285171788047624
Species	2763671	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Jingyaoa|Jingyaoa_shaoxingensis	1.9420690033184136e-05
Species	2763053	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Lawsonibacter|Lawsonibacter_hominis	4.2963793042279254e-05
Species	2763037	Bacteria|Firmicutes|Clostridia|Eubacteriales|Clostridiaceae|Clostridium|Clostridium_sp_NSJ_42	0.00014756034784177261
Species	2763661	Bacteria|Firmicutes|Clostridia|Eubacteriales|Bianqueaceae|Bianquea|Bianquea_renquensis	4.3937930777178784e-05
Species	2763656	Bacteria|Firmicutes|Clostridia|Eubacteriales|Christensenellaceae|Guopingia|Guopingia_tenuis	6.2410345020658e-05
Species	2763017	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Anaerosacchariphilus|Anaerosacchariphilus_sp_NSJ_68	1.4129310306436287e-05
Species	2606640	Bacteria|Lentisphaerae|Lentisphaeria|Victivallales|Victivallaceae|Victivallis|Victivallis_lenta	0.00014737068948553862
Species	1841868	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Provencibacterium|Provencibacterium_massiliense	9.094827658357509e-06
