Depth	Taxa_id	Taxonomic_Tree	MetaPhlAn_mean	Kraken_mean	Metaphlan/Kraken(%)
Species	1660	Bacteria|Actinobacteria|Actinomycetia|Actinomycetales|Actinomycetaceae|Schaalia|Schaalia_odontolytica	6.5035526149048e-05	0.00034179574568818496	19.03
Species	1318	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_parasanguinis	0.000500638153963881	0.00039148434574379416	127.88
Species	166486	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Roseburia|Roseburia_intestinalis	0.007535284244759158	0.020598139372157008	36.58
Species	40545	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Sutterellaceae|Sutterella|Sutterella_wadsworthensis	0.0029439526351548464	0.003296732264132076	89.3
Class	203494	Bacteria|Verrucomicrobia|Verrucomicrobiae	0.0043663579030869615	0.007476179758608631	58.4
Order	48461	Bacteria|Verrucomicrobia|Verrucomicrobiae|Verrucomicrobiales	0.0043663579030869615	0.007476179758608631	58.4
Family	1647988	Bacteria|Verrucomicrobia|Verrucomicrobiae|Verrucomicrobiales|Akkermansiaceae	0.0043663579030869615	0.007476179758608631	58.4
Genus	239934	Bacteria|Verrucomicrobia|Verrucomicrobiae|Verrucomicrobiales|Akkermansiaceae|Akkermansia	0.0043663579030869615	0.007476179758608631	58.4
Genus	872	Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae|Desulfovibrio	0.0006384973688490245	0.0011792620564022578	54.14
Genus	244127	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Anaerotruncus	0.0002514960552901755	0.001188961944619316	21.15
Genus	1392389	Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriales_unclassified|Intestinimonas	0.00028906447343013446	0.0014141942585466857	20.44
Genus	544	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Citrobacter	0.00018174472917181168	0.00013070117484063976	139.05
Genus	248744	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Marvinbryantia	7.447368433598684e-07	0.0006819751896535256	0.11
Genus	2717089	Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriales_unclassified|Massilistercora	0.00018574868426115052	0.0007975893272288516	23.29
Species	28111	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_eggerthii	0.005827485481252645	0.011659516238121854	49.98
Species	239935	Bacteria|Verrucomicrobia|Verrucomicrobiae|Verrucomicrobiales|Akkermansiaceae|Akkermansia|Akkermansia_muciniphila	0.0043663579030869615	0.007076235467817709	61.7
Species	44742	Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae|Desulfovibrio|Desulfovibrio_fairfieldensis	0.0002609934154421405	0.0005438206106735055	47.99
Species	169435	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Anaerotruncus|Anaerotruncus_colihominis	0.000173393422811509	0.001188961944619316	14.58
Species	1297617	Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriales_unclassified|Intestinimonas|Intestinimonas_butyriciproducens	0.0001366499987696707	0.0014141942585466857	9.66
Species	546	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Citrobacter|Citrobacter_freundii	6.223420779881096e-05	7.157999019934753e-05	86.94
Species	2086584	Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriales_unclassified|Massilistercora|Massilistercora_timonensis	0.00018574868426115052	0.0007975893272288516	23.29
Species	1685	Bacteria|Actinobacteria|Actinomycetia|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium_breve	9.964736956209699e-05	0.00048595024690029797	20.51
Species	1531	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Enterocloster|Enterocloster_clostridioformis	0.00021604079003197847	0.0010291469515710382	20.99
Species	1232428	Bacteria|Firmicutes|Negativicutes|Veillonellales|Veillonellaceae|Megasphaera|Megasphaera_massiliensis	0.0021547275732728883	0.002680859563186176	80.37
Species	502558	Bacteria|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Eggerthella|Eggerthella_sp_YY7918	1.06447374932819e-06	0.00016934106009868443	0.63
Order	85007	Bacteria|Actinobacteria|Actinomycetia|Corynebacteriales	1.688947438623531e-05	0.0009210852663848263	1.83
Family	1653	Bacteria|Actinobacteria|Actinomycetia|Corynebacteriales|Corynebacteriaceae	1.1288158509949897e-05	1.0001621075946104e-05	112.86
Genus	1578	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus	0.00022566710208190194	0.00020907033024289643	107.94
Genus	2742598	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus	0.000381257893523041	0.0003975672048666652	95.9
Genus	2759736	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lacticaseibacillus	4.916842132949723e-05	9.884705680532417e-05	49.74
Genus	2767842	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactiplantibacillus	7.78947389291309e-07	8.406076976609544e-06	9.27
Genus	1716	Bacteria|Actinobacteria|Actinomycetia|Corynebacteriales|Corynebacteriaceae|Corynebacterium	1.1288158509949897e-05	1.0001621075946104e-05	112.86
Genus	2767887	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Ligilactobacillus	0.00030281184721446297	0.0006374749666302994	47.5
Species	2564099	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Ruminococcus|Ruminococcus_bovis	0.0003674473542907376	0.0008409574102260258	43.69
Species	1604	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_amylovorus	0.0001528973639737802	0.00016305818038565034	93.77
Species	97478	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|Limosilactobacillus_mucosae	0.00036604341995017645	0.0003975672048666652	92.07
Species	2585119	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|Alistipes_dispar	0.00123052761752372	0.002399556756619365	51.28
Species	1596	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_gasseri	3.2873685192766487e-05	2.820751677172496e-05	116.54
Species	39778	Bacteria|Firmicutes|Negativicutes|Veillonellales|Veillonellaceae|Veillonella|Veillonella_dispar	0.00021824868462388204	0.00012521310489981924	174.3
Species	39777	Bacteria|Firmicutes|Negativicutes|Veillonellales|Veillonellaceae|Veillonella|Veillonella_atypica	6.390263121109844e-05	8.687669374418597e-05	73.56
Species	1597	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lacticaseibacillus|Lacticaseibacillus_paracasei	3.817631586930818e-05	9.884705680532417e-05	38.62
Species	1302	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_gordonii	2.461315814623431e-05	7.112380489934093e-05	34.61
Species	1689	Bacteria|Actinobacteria|Actinomycetia|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium_dentium	5.476842006788015e-05	0.00024914773959907883	21.98
Family	1643824	Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales|Atopobiaceae	0.0011782210658692386	0.0017530023451385296	67.21
Family	2005473	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Muribaculaceae	0.0017421381890795622	0.0002556899742873475	681.35
Genus	133925	Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales|Atopobiaceae|Olsenella	0.0006648118619973838	0.0009167813116638942	72.52
Genus	2847307	Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales|Atopobiaceae|Thermophilibacter	0.00016550000402839848	0.00018137046135301182	91.25
Species	1805478	Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales|Atopobiaceae|Olsenella|Olsenella_timonensis	0.00027317106186287973	0.0008178924320783415	33.4
Species	2929491	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Faecalibacterium|Faecalibacterium_sp_HTFF	0.0013214921116017722	0.00832581711249033	15.87
Species	423477	Bacteria|Firmicutes|Negativicutes|Veillonellales|Veillonellaceae|Veillonella|Veillonella_rogosae	0.00016058421269237125	0.00021582978156798886	74.4
Species	2093856	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Odoribacteraceae|Butyricimonas|Butyricimonas_faecalis	6.258684448415392e-05	0.00039654126248423626	15.78
Order	85006	Bacteria|Actinobacteria|Actinomycetia|Micrococcales	5.3697368785123725e-06	3.8543504956897666e-05	13.93
Family	1268	Bacteria|Actinobacteria|Actinomycetia|Micrococcales|Micrococcaceae	5.3697368785123725e-06	2.0791150676002973e-05	25.83
Species	28128	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella_corporis	4.710526232597236e-07	9.062914361628751e-05	0.52
Species	53443	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Blautia|Blautia_hydrogenotrophica	0.00015342368438286635	0.0011331089262996686	13.54
Species	1343	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_vestibularis	7.637368163954587e-05	0.00010053155505513418	75.97
Species	53442	Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriaceae|Eubacterium|Eubacterium_callanderi	8.473552759252474e-05	0.0007693423932860121	11.01
Order	85009	Bacteria|Actinobacteria|Actinomycetia|Propionibacteriales	2.264210555936815e-05	5.684673334393701e-05	39.83
Family	31957	Bacteria|Actinobacteria|Actinomycetia|Propionibacteriales|Propionibacteriaceae	2.264210555936815e-05	5.079274873449966e-05	44.58
Genus	547	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Enterobacter	8.273158155307512e-05	7.015643518855514e-05	117.92
Genus	1743	Bacteria|Actinobacteria|Actinomycetia|Propionibacteriales|Propionibacteriaceae|Propionibacterium	2.14026318026278e-05	3.883816336067296e-05	55.11
Species	158836	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Enterobacter|Enterobacter_hormaechei	7.85052657879118e-05	7.015643518855514e-05	111.9
Species	1744	Bacteria|Actinobacteria|Actinomycetia|Propionibacteriales|Propionibacteriaceae|Propionibacterium|Propionibacterium_freudenreichii	2.046052658061573e-05	3.883816336067296e-05	52.68
Order	909929	Bacteria|Firmicutes|Negativicutes|Selenomonadales	0.0002158671053212064	6.0318435550024176e-05	357.88
Family	1843491	Bacteria|Firmicutes|Negativicutes|Selenomonadales|Selenomonadaceae	0.0002158671053212064	6.0318435550024176e-05	357.88
Genus	2039302	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Monoglobus	0.00012093420970577404	0.0003125834304785707	38.69
Genus	2749267	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Amedibacterium	7.618421210545618e-07	0.0001953787285115773	0.39
Species	1981510	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Monoglobus|Monoglobus_pectinilyticus	0.00012093420970577404	0.0003125834304785707	38.69
Species	1871021	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Lachnoclostridium|Lachnoclostridium_phocaeense	7.246315828719509e-05	0.0007392139905843228	9.8
Species	2583452	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Amedibacterium|Amedibacterium_intestinale	7.618421210545618e-07	0.0001953787285115773	0.39
Family	90964	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae	4.339473876500201e-06	0.00015389077369307172	2.82
Genus	577309	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Paraprevotella	0.0007019065887696969	0.002033271850729035	34.52
Genus	846	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Oxalobacter	2.734605308143755e-05	0.00020598246065947542	13.28
Genus	1279	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus	4.339473876500201e-06	0.00015389077369307172	2.82
Species	454155	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Paraprevotella|Paraprevotella_xylaniphila	0.00013842895306704698	0.0005824927612871966	23.76
Species	901	Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae|Desulfovibrio|Desulfovibrio_piger	0.0003336118473056489	0.0006354414457287504	52.5
Species	847	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Oxalobacter|Oxalobacter_formigenes	2.3810526722690462e-05	4.6394987264269926e-05	51.32
Species	328812	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Tannerellaceae|Parabacteroides|Parabacteroides_goldsteinii	0.00012986710530910435	0.0006384776537416468	20.34
Species	333367	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Enterocloster|Enterocloster_asparagiformis	3.5376316036430195e-05	0.001151682834181216	3.07
Species	2944914	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Erysipelotrichaceae_unclassified|Erysipelotrichaceae_bacterium_LH1062	1.2023684326024128e-05	9.256764773787401e-05	12.99
Species	2086585	Bacteria|Firmicutes|Clostridia|Eubacteriales|Christensenellaceae|Christensenella|Christensenella_sp_Marseille_P3954	1.1552631440454614e-06	0.00031166415116562615	0.37
Phylum	508458	Bacteria|Synergistetes	5.378157938442669e-05	0.00014280900888314846	37.66
Class	649775	Bacteria|Synergistetes|Synergistia	5.378157938442669e-05	0.00014280900888314846	37.66
Order	649776	Bacteria|Synergistetes|Synergistia|Synergistales	5.378157938442669e-05	0.00014280900888314846	37.66
Family	649777	Bacteria|Synergistetes|Synergistia|Synergistales|Synergistaceae	5.378157938442669e-05	0.00014280900888314846	37.66
Genus	508459	Bacteria|Synergistetes|Synergistia|Synergistales|Synergistaceae|Cloacibacillus	5.187894780394069e-05	0.00014280900888314846	36.33
Species	329854	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_intestinalis	0.0004712394632248116	0.0017337656801853813	27.18
Species	28125	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella_bivia	5.210526174683842e-07	0.00011755497660061836	0.44
Class	29547	Bacteria|Proteobacteria|Epsilonproteobacteria	1.2105262831770575e-07	7.417536988059932e-05	0.16
Order	72274	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales	1.2868421229464e-06	6.930604124911152e-06	18.57
Order	213849	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales	1.2105262831770575e-07	7.417536988059932e-05	0.16
Family	135621	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae	1.2868421229464e-06	6.930604124911152e-06	18.57
Family	72294	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae	1.2105262831770575e-07	7.417536988059932e-05	0.16
Genus	2974251	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Segatella	0.019839148371984777	0.03651674894225493	54.33
Genus	830	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Butyrivibrio	0.0008249526142013659	0.001820918238926692	45.3
Genus	286	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas	1.2868421229464e-06	6.930604124911152e-06	18.57
Genus	194	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter	1.2105262831770575e-07	7.417536988059932e-05	0.16
Species	165179	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Segatella|Segatella_brasiliensis	0.0020528762818641396	0.03431170060320943	5.98
Species	45851	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Butyrivibrio|Butyrivibrio_crossotus	0.0008249526142013659	0.001820918238926692	45.3
Species	454154	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Paraprevotella|Paraprevotella_clara	0.0005634776357026498	0.001450779089441837	38.84
Species	487173	Bacteria|Firmicutes|Negativicutes|Veillonellales|Veillonellaceae|Dialister|Dialister_succinatiphilus	0.0008452157869248921	0.0013928888796461668	60.68
Species	1161942	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Ruminococcus|Ruminococcus_champanellensis	5.932894566219791e-06	0.000547911897986513	1.08
Species	1197717	Bacteria|Synergistetes|Synergistia|Synergistales|Synergistaceae|Cloacibacillus|Cloacibacillus_porcorum	2.029342111952211e-05	0.00014280900888314846	14.21
Species	2763056	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Oscillibacter|Oscillibacter_hominis	1.624999924008635e-06	0.0011847935807652555	0.14
Species	197	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter_jejuni	7.631578691811974e-08	7.417536988059932e-05	0.1
Genus	2082587	Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales|Atopobiaceae|Parolsenella	0.00012443420734366587	0.00046813799534130567	26.58
Species	165179	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Segatella|Segatella_copri	0.013590530109339706	0.03431170060320943	39.61
Species	2003188	Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales|Atopobiaceae|Parolsenella|Parolsenella_catena	0.00012443420734366587	0.0002962587944041283	42.0
Class	526524	Bacteria|Bacillota|Erysipelotrichia	0.0008772053033422591	0.009107532957453715	9.63
Order	526525	Bacteria|Bacillota|Erysipelotrichia|Erysipelotrichales	0.0008772053033422591	0.009107532957453715	9.63
Family	2810280	Bacteria|Bacillota|Erysipelotrichia|Erysipelotrichales|Coprobacillaceae	0.0008772053033422591	0.008028392402442333	10.93
Family	2805586	Bacteria|Actinobacteria|Actinomycetia|Corynebacteriales|Lawsonellaceae	5.601315876285414e-06	1.2379295493147556e-05	45.25
Genus	135858	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Coprobacillaceae|Catenibacterium	0.0008772053033422591	0.002391095610573436	36.69
Genus	1847725	Bacteria|Actinobacteria|Actinomycetia|Corynebacteriales|Lawsonellaceae|Lawsonella	5.601315876285414e-06	1.2379295493147556e-05	45.25
Species	626940	Bacteria|Firmicutes|Negativicutes|Acidaminococcales|Acidaminococcaceae|Phascolarctobacterium|Phascolarctobacterium_succinatutens	0.0003217236964776085	0.00047924752874966116	67.13
Species	52227	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella_dentalis	2.3953948338709244e-05	0.00017562152655833038	13.64
Genus	1253	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Pediococcus	4.7807896966138894e-05	3.449665318662274e-05	138.59
Species	100886	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Coprobacillaceae|Catenibacterium|Catenibacterium_mitsuokai	0.0006350394595759943	0.001333102687343755	47.64
Species	1255	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Pediococcus|Pediococcus_pentosaceus	3.5010527948701865e-05	3.449665318662274e-05	101.49
Species	544580	Bacteria|Actinobacteria|Actinomycetia|Actinomycetales|Actinomycetaceae|Actinomyces|Actinomyces_oris	3.559736928090575e-05	7.720578364723481e-05	46.11
Species	2714353	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Vescimonas|Vescimonas_fastidiosa	0.0001372105341567814	0.002153329340833552	6.37
Species	133926	Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales|Atopobiaceae|Olsenella|Olsenella_uli	4.905263463807641e-06	9.88888795855528e-05	4.96
Species	33945	Bacteria|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus_avium	1.8622368304609794e-05	3.9945979088358326e-05	46.62
Species	165179	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Segatella|Segatella_sanihominis	3.805394728622357e-05	0.03431170060320943	0.11
Species	165179	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Segatella|Segatella_sinica	5.907895105283343e-07	0.03431170060320943	0.0
Species	165179	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Segatella|Segatella_sinensis	0.0015918183329593303	0.03431170060320943	4.64
Species	165179	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Segatella|Segatella_brunsvicensis	0.002144428935838784	0.03431170060320943	6.25
Species	1623	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Ligilactobacillus|Ligilactobacillus_ruminis	0.00030156579453385153	0.0006374749666302994	47.31
Species	53345	Bacteria|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus_durans	0.00015801314982682112	0.0002721340039162258	58.06
Species	1694	Bacteria|Actinobacteria|Actinomycetia|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium_pseudolongum	0.0001672736758151893	0.0002657164096745704	62.95
Species	1683	Bacteria|Actinobacteria|Actinomycetia|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium_angulatum	3.2428948044553596e-05	0.0002545810657665166	12.74
Species	387090	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Phocaeicola|Phocaeicola_coprophilus	0.0045637987413677476	0.00925424389676408	49.32
Species	47770	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_crispatus	1.7828947653485448e-06	1.7804633085521396e-05	10.01
Genus	1266	Bacteria|Firmicutes|Clostridia|Eubacteriales|Clostridiaceae|Sarcina	3.9461842092119065e-05	7.663061589577114e-05	51.5
Species	1502	Bacteria|Firmicutes|Clostridia|Eubacteriales|Clostridiaceae|Clostridium|Clostridium_perfringens	6.803947595276861e-06	0.0002206124433089727	3.08
Phylum	203691	Bacteria|Spirochaetes	0.0004750947082401279	3.19746761342298e-05	1485.85
Class	203692	Bacteria|Spirochaetes|Spirochaetia	0.0004750947082401279	3.19746761342298e-05	1485.85
Order	1643686	Bacteria|Spirochaetes|Spirochaetia|Brachyspirales	0.0004750947082401279	3.19746761342298e-05	1485.85
Family	143786	Bacteria|Spirochaetes|Spirochaetia|Brachyspirales|Brachyspiraceae	0.0004750947082401279	3.19746761342298e-05	1485.85
Genus	29521	Bacteria|Spirochaetes|Spirochaetia|Brachyspirales|Brachyspiraceae|Brachyspira	0.0004750947082401279	3.19746761342298e-05	1485.85
Species	2518605	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Segatella|Segatella_hominis	0.00042084865939653307	0.0021253973504070274	19.8
Species	89153	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Lachnoclostridium|Clostridium_hylemonae	1.0394736216314229e-07	0.0005074430679069486	0.02
Genus	158846	Bacteria|Firmicutes|Negativicutes|Selenomonadales|Selenomonadaceae|Megamonas	3.9517105770830206e-05	6.0318435550024176e-05	65.51
Species	437897	Bacteria|Firmicutes|Negativicutes|Selenomonadales|Selenomonadaceae|Megamonas|Megamonas_funiformis	3.9517105770830206e-05	6.0318435550024176e-05	65.51
Genus	1505652	Bacteria|Firmicutes|Clostridia|Eubacteriales|Peptostreptococcaceae|Terrisporobacter	1.168421047176328e-06	0.00026321503596184626	0.44
Species	1541	Bacteria|Firmicutes|Clostridia|Eubacteriales|Peptostreptococcaceae|Terrisporobacter|Terrisporobacter_mayombei	1.168421047176328e-06	0.00019001420017185477	0.61
Species	1528099	Bacteria|Actinobacteria|Actinomycetia|Corynebacteriales|Lawsonellaceae|Lawsonella|Lawsonella_clevelandensis	1.118421057233181e-06	1.2379295493147556e-05	9.03
Species	147206	Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales|Coriobacteriaceae|Collinsella|Collinsella_stercoris	5.405262910583954e-06	0.00026462820349128945	2.04
Species	1280	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_aureus	1.3157894134819751e-08	5.161240743162417e-05	0.03
Genus	1981050	Bacteria|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Phoenicibacter	2.6865789391016476e-05	3.574763233889236e-05	75.15
Species	1944646	Bacteria|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Phoenicibacter|Phoenicibacter_congonensis	2.6865789391016476e-05	3.574763233889236e-05	75.15
Species	2494234	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Sutterellaceae|Sutterella|Sutterella_megalosphaeroides	7.778289407968115e-05	0.00015748662547286946	49.39
Genus	1980697	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Sutterellaceae|Duodenibacillus	0.000258942116396538	0.00039340400266629603	65.82
Species	2584944	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Sutterellaceae|Sutterella|Sutterella_faecalis	0.00019782105502398538	0.00037011758679392567	53.45
Species	1852381	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Sutterellaceae|Duodenibacillus|Duodenibacillus_massiliensis	0.000258942116396538	0.00039340400266629603	65.82
Species	1639133	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Citrobacter|Citrobacter_portucalensis	1.1385525856181665e-05	3.1496347136531906e-05	36.15
Species	1912897	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Blautia|Blautia_argi	1.368421005810107e-07	0.0006599616832414094	0.02
Genus	1918598	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Sutterellaceae|Turicimonas	1.1535526719222643e-05	8.488427042555257e-05	13.59
Species	1796652	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Sutterellaceae|Turicimonas|Turicimonas_muris	1.1535526719222643e-05	8.488427042555257e-05	13.59
Family	1903414	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae	1.3264473115508888e-05	4.691250856893456e-05	28.27
Genus	581	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Morganella	1.1921052120475206e-05	4.691250856893456e-05	25.41
Species	582	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Morganella|Morganella_morganii	1.1921052120475206e-05	4.691250856893456e-05	25.41
Species	1307	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_suis	9.592104989411034e-07	0.0001784820782769631	0.54
